"","gender","state","cardholder","balance","numTrans","numIntlTrans","creditLine","fraudRisk","balance_q","credl_q","Segmento"
"502",1,39,1,860,1,7,14,0,"1","4","3"
"503",0,32,1,1954,13,0,2,0,"1","1","3"
"504",0,19,1,5000,43,0,4,0,"3","1","3"
"505",1,6,1,11000,100,1,10,1,"4","3","2"
"506",0,5,1,4793,10,0,17,0,"3","4","2"
"507",0,19,1,5000,50,0,4,0,"3","1","3"
"508",1,35,1,12000,11,8,11,0,"4","3","2"
"509",0,44,0,5000,45,12,4,0,"3","1","3"
"510",1,10,1,10098,12,3,10,0,"4","3","2"
"511",0,15,1,566,66,0,41,0,"1","4","3"
"512",0,46,1,6000,93,2,5,0,"3","2","3"
"513",1,36,1,0,5,0,7,0,"1","3","3"
"514",1,35,1,1489,29,2,12,0,"1","4","3"
"515",1,10,1,13324,53,5,75,1,"4","4","1"
"516",0,19,1,0,27,3,3,0,"1","1","3"
"517",0,49,1,0,11,2,6,0,"1","2","3"
"518",0,10,1,2595,7,2,10,0,"1","3","3"
"519",1,7,1,12302,4,3,14,0,"4","4","1"
"520",1,23,1,9674,3,12,10,0,"4","3","2"
"521",1,44,1,1275,28,7,4,0,"1","1","3"
"522",0,10,1,0,20,0,30,0,"1","4","3"
"523",1,44,1,187,70,0,3,0,"1","1","3"
"524",0,23,1,0,100,0,5,0,"1","2","3"
"525",1,5,1,8403,28,0,11,1,"4","3","2"
"526",0,32,1,2474,38,6,2,0,"1","1","3"
"527",1,18,1,11000,11,8,10,1,"4","3","2"
"528",1,28,1,0,12,0,19,0,"1","4","3"
"529",1,16,1,3000,11,2,2,0,"2","1","3"
"530",0,21,1,1017,19,0,6,0,"1","2","3"
"531",1,35,1,163,15,0,15,0,"1","4","3"
"532",1,21,1,12783,20,8,21,0,"4","4","1"
"533",1,39,1,2000,39,0,1,0,"1","1","3"
"534",0,27,1,5000,16,5,4,0,"3","1","3"
"535",1,24,1,0,100,7,16,0,"1","4","3"
"536",1,11,1,0,9,0,2,0,"1","1","3"
"537",0,5,1,4000,5,6,3,0,"2","1","3"
"538",0,23,1,4000,17,0,3,0,"2","1","3"
"539",1,39,1,6000,39,0,5,0,"3","2","3"
"540",0,23,1,8850,100,12,11,1,"4","3","2"
"541",1,36,1,0,33,9,6,0,"1","2","3"
"542",0,43,1,4000,5,0,3,0,"2","1","3"
"543",1,31,1,10253,17,0,15,0,"4","4","1"
"544",1,43,1,0,6,0,38,0,"1","4","3"
"545",1,27,1,8490,6,1,9,0,"4","3","2"
"546",0,6,1,4000,8,0,3,0,"2","1","3"
"547",1,46,1,0,3,0,19,0,"1","4","3"
"548",1,45,1,10000,85,30,9,1,"4","3","2"
"549",1,6,1,0,25,2,5,0,"1","2","3"
"550",1,48,1,0,57,0,4,0,"1","1","3"
"551",1,36,0,4000,45,3,3,0,"2","1","3"
"552",1,5,1,9000,8,0,8,0,"4","3","2"
"553",0,21,1,1085,41,0,5,0,"1","2","3"
"554",1,32,1,0,4,8,2,0,"1","1","3"
"555",1,5,1,1065,21,5,2,0,"1","1","3"
"556",0,19,1,1151,77,0,3,0,"1","1","3"
"557",1,21,1,5000,8,0,4,0,"3","1","3"
"558",0,20,1,4000,20,0,3,0,"2","1","3"
"559",0,35,1,5000,25,0,4,0,"3","1","3"
"560",0,17,1,3288,23,0,31,0,"2","4","3"
"561",1,44,1,4561,25,2,21,0,"3","4","2"
"562",0,50,1,2525,6,0,5,0,"1","2","3"
"563",0,7,1,3327,2,11,5,0,"2","2","3"
"564",0,39,1,5000,16,0,4,0,"3","1","3"
"565",1,38,1,12161,48,3,12,0,"4","4","1"
"566",1,5,1,5000,12,1,4,0,"3","1","3"
"567",0,11,1,3819,20,0,32,0,"2","4","3"
"568",1,5,1,14000,14,55,13,1,"4","4","1"
"569",1,10,1,0,2,0,5,0,"1","2","3"
"570",1,11,1,8000,17,60,7,0,"4","3","2"
"571",0,11,1,1519,25,0,11,0,"1","3","3"
"572",1,5,1,3000,79,5,2,0,"2","1","3"
"573",0,18,1,3000,5,10,2,0,"2","1","3"
"574",1,45,1,3021,42,0,6,0,"2","2","3"
"575",1,16,1,5624,9,19,6,0,"3","2","3"
"576",1,26,1,3000,24,12,2,0,"2","1","3"
"577",1,23,1,3000,15,0,2,0,"2","1","3"
"578",0,44,1,3000,49,0,2,0,"2","1","3"
"579",1,11,1,2322,29,0,10,0,"1","3","3"
"580",1,44,1,0,72,0,3,0,"1","1","3"
"581",1,5,1,6000,3,0,5,0,"3","2","3"
"582",1,3,1,6000,33,0,5,0,"3","2","3"
"583",0,5,0,6000,5,2,5,0,"3","2","3"
"584",0,15,1,0,46,0,24,0,"1","4","3"
"585",0,35,1,3819,100,0,5,0,"2","2","3"
"586",1,44,1,1707,50,1,8,0,"1","3","3"
"587",1,11,1,4000,7,0,3,0,"2","1","3"
"588",0,5,1,2983,8,0,11,0,"2","3","3"
"589",0,24,1,7591,13,6,15,0,"4","4","1"
"590",1,32,1,4000,37,10,3,0,"2","1","3"
"591",0,23,1,0,79,0,11,0,"1","3","3"
"592",1,35,1,12811,19,0,24,0,"4","4","1"
"593",1,2,0,0,15,5,4,0,"1","1","3"
"594",1,6,1,7000,6,2,6,0,"3","2","3"
"595",0,44,1,1796,100,0,3,0,"1","1","3"
"596",1,14,1,0,1,0,3,0,"1","1","3"
"597",1,4,1,3796,4,0,34,0,"2","4","3"
"598",1,41,1,10529,32,0,14,0,"4","4","1"
"599",1,34,1,5000,12,0,4,0,"3","1","3"
"600",1,23,1,0,22,0,75,0,"1","4","3"
"601",0,29,1,4000,9,3,3,0,"2","1","3"
"602",1,4,1,0,13,13,7,0,"1","3","3"
"603",1,5,0,0,6,0,12,0,"1","4","3"
"604",1,41,1,4976,20,3,7,0,"3","3","3"
"605",0,11,1,9000,14,0,8,0,"4","3","2"
"606",0,49,1,0,32,0,6,0,"1","2","3"
"607",0,29,1,7033,10,5,10,0,"4","3","2"
"608",1,49,1,12000,36,0,11,1,"4","3","2"
"609",1,48,1,1096,42,11,13,0,"1","4","3"
"610",0,46,1,4000,77,1,3,0,"2","1","3"
"611",0,23,1,4000,4,0,3,0,"2","1","3"
"612",1,14,1,0,22,31,6,0,"1","2","3"
"613",1,44,1,254,39,1,2,0,"1","1","3"
"614",0,10,1,0,9,0,47,0,"1","4","3"
"615",1,34,1,4000,23,0,3,0,"2","1","3"
"616",1,5,1,2000,17,2,1,0,"1","1","3"
"617",1,17,1,1816,8,1,7,0,"1","3","3"
"618",0,32,0,9017,16,0,10,0,"4","3","2"
"619",1,25,1,19000,17,3,18,0,"4","4","1"
"620",1,48,1,5000,23,0,4,0,"3","1","3"
"621",1,6,1,2853,5,4,5,0,"2","2","3"
"622",1,34,1,8001,100,5,16,0,"4","4","1"
"623",1,41,1,0,8,3,6,0,"1","2","3"
"624",1,2,1,3382,70,0,8,0,"2","3","3"
"625",0,44,1,3000,29,0,2,0,"2","1","3"
"626",0,39,1,9425,1,0,10,0,"4","3","2"
"627",1,35,1,0,4,0,15,0,"1","4","3"
"628",1,43,1,5000,75,1,4,0,"3","1","3"
"629",1,29,1,674,5,0,17,0,"1","4","3"
"630",0,7,1,2714,6,0,4,0,"1","1","3"
"631",0,5,1,4000,11,0,3,0,"2","1","3"
"632",0,24,1,0,57,39,6,0,"1","2","3"
"633",0,5,1,3000,5,2,2,0,"2","1","3"
"634",0,16,1,1519,28,6,5,0,"1","2","3"
"635",1,17,1,5000,45,0,4,0,"3","1","3"
"636",1,46,1,2847,12,1,3,0,"2","1","3"
"637",1,15,1,0,5,0,7,0,"1","3","3"
"638",1,5,1,7000,17,3,6,0,"3","2","3"
"639",0,39,0,5000,2,4,4,0,"3","1","3"
"640",0,39,1,12766,6,4,47,0,"4","4","1"
"641",1,24,1,6000,9,0,5,0,"3","2","3"
"642",0,38,1,0,17,8,1,0,"1","1","3"
"643",1,4,1,7719,9,1,14,0,"4","4","1"
"644",1,3,1,5000,33,0,4,0,"3","1","3"
"645",1,36,1,3000,5,0,2,0,"2","1","3"
"646",1,21,1,0,6,0,6,0,"1","2","3"
"647",0,10,1,0,83,0,26,0,"1","4","3"
"648",1,35,1,6000,27,0,5,0,"3","2","3"
"649",1,21,1,0,35,1,5,0,"1","2","3"
"650",1,20,1,3000,20,7,2,0,"2","1","3"
"651",1,46,1,3000,9,0,2,0,"2","1","3"
"652",0,29,1,5000,53,3,4,0,"3","1","3"
"653",0,39,1,0,19,0,6,0,"1","2","3"
"654",0,41,1,6000,33,1,5,0,"3","2","3"
"655",1,5,1,4000,66,0,3,0,"2","1","3"
"656",1,5,1,7300,10,0,18,0,"4","4","1"
"657",1,35,1,14000,46,3,13,1,"4","4","1"
"658",1,5,1,2102,22,0,6,0,"1","2","3"
"659",0,10,1,3793,100,0,5,0,"2","2","3"
"660",1,27,1,0,76,0,15,0,"1","4","3"
"661",0,15,1,13000,23,0,12,0,"4","4","1"
"662",1,5,1,1556,59,17,2,0,"1","1","3"
"663",0,35,1,0,100,0,5,0,"1","2","3"
"664",1,5,1,5000,9,0,4,0,"3","1","3"
"665",1,10,1,4000,6,0,3,0,"2","1","3"
"666",1,5,1,7820,14,17,14,0,"4","4","1"
"667",0,5,1,0,9,0,14,0,"1","4","3"
"668",0,5,1,8731,17,5,20,0,"4","4","1"
"669",1,49,1,6000,15,53,5,0,"3","2","3"
"670",1,26,1,0,8,0,4,0,"1","1","3"
"671",0,23,1,6000,29,5,5,0,"3","2","3"
"672",0,5,1,5000,28,0,4,0,"3","1","3"
"673",1,35,1,155,19,0,3,0,"1","1","3"
"674",1,44,1,0,15,0,4,0,"1","1","3"
"675",0,12,1,6000,33,1,5,0,"3","2","3"
"676",1,26,1,4823,2,0,12,0,"3","4","2"
"677",1,43,1,1519,28,7,9,0,"1","3","3"
"678",1,20,1,497,49,0,6,0,"1","2","3"
"679",0,25,1,5000,8,1,4,0,"3","1","3"
"680",1,9,1,0,5,0,9,0,"1","3","3"
"681",0,44,1,399,20,11,30,0,"1","4","3"
"682",0,49,1,7000,34,11,6,0,"3","2","3"
"683",0,4,1,98,40,1,22,0,"1","4","3"
"684",0,34,1,0,22,4,33,0,"1","4","3"
"685",1,11,1,1849,7,8,6,0,"1","2","3"
"686",1,38,1,0,19,2,4,0,"1","1","3"
"687",1,44,1,0,14,22,25,0,"1","4","3"
"688",1,10,1,8318,32,0,38,1,"4","4","1"
"689",1,23,1,675,9,0,8,0,"1","3","3"
"690",1,5,1,0,26,0,16,0,"1","4","3"
"691",1,16,1,0,16,1,9,0,"1","3","3"
"692",1,3,1,0,11,5,5,0,"1","2","3"
"693",1,5,1,486,50,0,2,0,"1","1","3"
"694",1,15,1,3000,6,0,2,0,"2","1","3"
"695",0,35,1,4000,100,0,3,0,"2","1","3"
"696",1,35,1,0,7,50,3,0,"1","1","3"
"697",1,5,1,4000,7,0,3,0,"2","1","3"
"698",1,39,1,3114,9,0,35,1,"2","4","3"
"699",1,49,1,3000,5,0,2,0,"2","1","3"
"700",1,20,1,0,17,0,5,0,"1","2","3"
"701",1,32,1,5000,4,0,4,0,"3","1","3"
"702",1,44,1,0,6,1,13,0,"1","4","3"
"703",1,24,1,9254,8,6,13,0,"4","4","1"
"704",1,5,1,3626,96,0,10,0,"2","3","3"
"705",0,48,1,4000,48,4,3,0,"2","1","3"
"706",0,44,1,4000,22,2,3,0,"2","1","3"
"707",0,15,1,3917,11,0,5,0,"2","2","3"
"708",1,43,1,687,23,0,4,0,"1","1","3"
"709",1,11,1,1917,1,0,13,0,"1","4","3"
"710",1,13,1,0,36,2,4,0,"1","1","3"
"711",0,50,1,5000,6,3,4,0,"3","1","3"
"712",1,5,1,4792,26,0,5,0,"3","2","3"
"713",1,32,1,7000,17,0,6,0,"3","2","3"
"714",1,5,1,0,15,1,8,0,"1","3","3"
"715",0,36,1,0,6,0,4,0,"1","1","3"
"716",0,8,1,0,26,0,3,0,"1","1","3"
"717",1,20,1,0,18,9,6,0,"1","2","3"
"718",1,32,1,0,76,0,3,0,"1","1","3"
"719",1,17,1,3000,4,0,2,0,"2","1","3"
"720",1,32,1,0,10,0,4,0,"1","1","3"
"721",1,44,1,0,21,9,6,0,"1","2","3"
"722",0,7,1,0,24,12,8,0,"1","3","3"
"723",1,11,1,4000,58,0,3,0,"2","1","3"
"724",0,44,0,787,31,0,5,0,"1","2","3"
"725",0,4,1,0,20,0,10,0,"1","3","3"
"726",1,7,1,9000,34,0,8,0,"4","3","2"
"727",0,38,1,0,5,0,6,0,"1","2","3"
"728",0,20,1,0,7,5,6,0,"1","2","3"
"729",1,36,1,0,10,5,3,0,"1","1","3"
"730",1,32,1,6000,36,0,5,0,"3","2","3"
"731",1,5,1,0,9,3,4,0,"1","1","3"
"732",1,5,1,0,26,0,9,0,"1","3","3"
"733",1,44,1,0,18,0,12,0,"1","4","3"
"734",0,25,1,14000,16,0,13,0,"4","4","1"
"735",1,46,1,4720,70,0,12,0,"3","4","2"
"736",0,44,1,12000,21,3,11,0,"4","3","2"
"737",0,20,1,996,53,0,9,0,"1","3","3"
"738",0,21,1,4000,83,1,3,0,"2","1","3"
"739",1,15,1,6248,57,1,18,0,"3","4","2"
"740",1,39,1,0,11,0,7,0,"1","3","3"
"741",1,4,1,5559,15,0,8,0,"3","3","3"
"742",0,10,1,0,3,6,15,0,"1","4","3"
"743",0,11,0,9000,35,0,8,0,"4","3","2"
"744",0,39,1,0,100,0,6,0,"1","2","3"
"745",0,38,1,2000,56,3,1,0,"1","1","3"
"746",0,36,1,4359,100,0,5,0,"2","2","3"
"747",1,44,1,5000,100,0,4,0,"3","1","3"
"748",1,10,1,0,13,0,4,0,"1","1","3"
"749",1,46,1,0,2,0,8,0,"1","3","3"
"750",1,35,1,4000,50,0,3,0,"2","1","3"
"751",0,24,1,1020,28,0,8,0,"1","3","3"
"752",1,5,1,5061,5,19,6,0,"3","2","3"
"753",0,48,1,0,17,0,4,0,"1","1","3"
"754",0,17,1,5000,76,0,4,0,"3","1","3"
"755",1,46,1,4000,43,0,3,0,"2","1","3"
"756",1,10,1,3000,24,0,2,0,"2","1","3"
"757",1,11,1,7203,3,0,9,0,"4","3","2"
"758",1,15,1,8396,45,20,12,0,"4","4","1"
"759",0,5,1,3000,6,4,2,0,"2","1","3"
"760",1,25,1,0,13,6,6,0,"1","2","3"
"761",0,18,1,0,5,0,9,0,"1","3","3"
"762",0,11,1,1043,33,12,11,0,"1","3","3"
"763",0,31,1,2358,11,1,8,0,"1","3","3"
"764",1,44,1,10000,13,10,9,0,"4","3","2"
"765",0,39,1,0,1,1,5,0,"1","2","3"
"766",1,17,1,0,73,0,3,0,"1","1","3"
"767",1,33,1,6000,5,0,5,0,"3","2","3"
"768",1,32,1,11032,2,0,48,0,"4","4","1"
"769",0,5,1,0,7,25,12,0,"1","4","3"
"770",1,44,1,0,7,22,6,0,"1","2","3"
"771",1,41,1,0,100,2,21,0,"1","4","3"
"772",0,5,1,0,29,16,3,0,"1","1","3"
"773",1,5,1,0,12,5,10,0,"1","3","3"
"774",1,47,1,6000,13,0,5,0,"3","2","3"
"775",1,43,1,619,24,5,4,0,"1","1","3"
"776",0,35,1,0,29,0,4,0,"1","1","3"
"777",0,11,1,0,7,2,14,0,"1","4","3"
"778",0,5,1,6000,27,0,5,0,"3","2","3"
"779",0,43,0,10000,15,0,9,0,"4","3","2"
"780",1,10,1,5401,15,0,17,0,"3","4","2"
"781",1,35,1,0,4,2,3,0,"1","1","3"
"782",1,5,1,5000,71,8,4,0,"3","1","3"
"783",1,10,1,3000,8,16,2,0,"2","1","3"
"784",1,5,1,0,24,0,20,0,"1","4","3"
"785",0,10,1,4864,49,0,10,0,"3","3","3"
"786",1,39,1,5000,8,1,4,0,"3","1","3"
"787",1,15,1,0,100,10,68,1,"1","4","3"
"788",1,24,1,7345,5,0,10,0,"4","3","2"
"789",1,20,1,8000,20,11,7,0,"4","3","2"
"790",1,46,1,5000,17,0,4,0,"3","1","3"
"791",1,7,1,4818,3,14,4,0,"3","1","3"
"792",0,28,1,3990,12,0,15,0,"2","4","3"
"793",1,10,1,256,22,0,4,0,"1","1","3"
"794",1,5,1,11000,76,12,10,0,"4","3","2"
"795",1,28,0,1709,8,0,6,0,"1","2","3"
"796",1,44,1,2483,19,0,6,0,"1","2","3"
"797",1,32,1,0,16,0,28,0,"1","4","3"
"798",1,39,1,0,1,0,6,0,"1","2","3"
"799",0,32,1,3155,26,0,5,0,"2","2","3"
"800",1,10,1,4000,16,0,3,0,"2","1","3"
"801",1,34,1,0,30,2,4,0,"1","1","3"
"802",0,46,1,3450,38,0,12,0,"2","4","3"
"803",1,20,1,0,20,0,4,0,"1","1","3"
"804",0,36,1,3000,15,4,2,0,"2","1","3"
"805",1,15,1,5000,10,0,4,0,"3","1","3"
"806",1,2,1,5000,4,9,4,0,"3","1","3"
"807",0,2,1,0,6,0,4,0,"1","1","3"
"808",0,35,1,7000,18,23,6,0,"3","2","3"
"809",1,35,1,4000,20,0,3,0,"2","1","3"
"810",0,2,1,4106,9,0,4,0,"2","1","3"
"811",0,29,1,6000,5,17,5,0,"3","2","3"
"812",0,10,1,0,19,0,6,0,"1","2","3"
"813",1,10,1,2895,10,2,7,0,"2","3","3"
"814",1,36,1,5000,6,0,4,0,"3","1","3"
"815",0,5,1,7000,47,0,6,0,"3","2","3"
"816",1,44,1,0,44,0,10,0,"1","3","3"
"817",1,40,1,3000,27,1,2,0,"2","1","3"
"818",1,2,1,6351,33,0,10,0,"3","3","3"
"819",1,2,1,5341,14,0,10,0,"3","3","3"
"820",0,35,0,4223,23,0,8,0,"2","3","3"
"821",1,5,1,3169,29,4,19,0,"2","4","3"
"822",1,5,1,7000,52,5,6,0,"3","2","3"
"823",0,44,0,4094,12,0,4,0,"2","1","3"
"824",0,43,1,6000,39,0,5,0,"3","2","3"
"825",0,5,1,3382,16,10,3,0,"2","1","3"
"826",0,10,1,0,3,3,8,0,"1","3","3"
"827",1,7,1,0,35,1,2,0,"1","1","3"
"828",1,6,1,5000,59,1,4,0,"3","1","3"
"829",0,29,1,0,9,0,11,0,"1","3","3"
"830",1,5,1,4000,7,2,3,0,"2","1","3"
"831",0,49,1,21000,4,4,20,1,"4","4","1"
"832",1,10,1,1916,17,24,14,0,"1","4","3"
"833",1,11,1,0,53,2,37,0,"1","4","3"
"834",0,35,1,1456,16,0,5,0,"1","2","3"
"835",1,10,1,3000,21,25,2,0,"2","1","3"
"836",1,5,1,6713,42,0,16,0,"3","4","2"
"837",1,35,1,0,25,1,9,0,"1","3","3"
"838",0,29,1,5000,49,0,4,0,"3","1","3"
"839",1,12,1,12000,10,0,11,0,"4","3","2"
"840",0,5,1,4000,3,0,3,0,"2","1","3"
"841",0,16,1,6000,4,6,5,0,"3","2","3"
"842",0,35,1,0,53,0,29,0,"1","4","3"
"843",1,39,1,0,14,12,3,0,"1","1","3"
"844",1,11,1,6119,21,0,9,0,"3","3","3"
"845",1,25,1,3000,6,13,2,0,"2","1","3"
"846",1,45,1,0,35,7,8,0,"1","3","3"
"847",1,44,1,5261,18,5,7,0,"3","3","3"
"848",0,46,1,5654,22,0,6,0,"3","2","3"
"849",1,16,1,0,100,2,8,0,"1","3","3"
"850",0,29,1,0,29,6,4,0,"1","1","3"
"851",1,39,1,5461,7,0,33,0,"3","4","2"
"852",0,28,1,4000,19,57,3,0,"2","1","3"
"853",0,5,1,4135,100,1,9,0,"2","3","3"
"854",0,24,1,10000,31,15,9,0,"4","3","2"
"855",0,28,1,4000,10,0,3,0,"2","1","3"
"856",1,15,1,4188,16,1,5,0,"2","2","3"
"857",0,20,1,8629,5,22,29,0,"4","4","1"
"858",1,35,1,11000,4,0,10,0,"4","3","2"
"859",0,5,1,0,5,0,6,0,"1","2","3"
"860",1,12,1,5000,23,0,4,0,"3","1","3"
"861",1,44,1,5531,6,1,17,0,"3","4","2"
"862",1,12,1,0,100,60,5,0,"1","2","3"
"863",0,17,0,0,14,0,8,0,"1","3","3"
"864",1,3,1,6000,9,3,5,0,"3","2","3"
"865",1,25,1,2097,65,8,24,0,"1","4","3"
"866",1,4,1,12000,9,10,11,0,"4","3","2"
"867",1,16,1,0,22,0,4,0,"1","1","3"
"868",1,44,1,7918,15,0,9,0,"4","3","2"
"869",1,29,1,3000,20,0,2,0,"2","1","3"
"870",1,11,1,2833,34,5,42,0,"2","4","3"
"871",0,16,1,9166,9,0,18,0,"4","4","1"
"872",0,39,1,4056,31,3,6,0,"2","2","3"
"873",1,41,1,11000,24,10,10,0,"4","3","2"
"874",0,20,1,11288,1,1,38,0,"4","4","1"
"875",1,16,1,2000,18,0,1,0,"1","1","3"
"876",0,36,1,7000,91,0,6,0,"3","2","3"
"877",1,10,1,4000,7,0,3,0,"2","1","3"
"878",1,15,1,3000,1,0,2,0,"2","1","3"
"879",1,41,1,9723,14,1,49,0,"4","4","1"
"880",1,18,1,2197,65,15,5,0,"1","2","3"
"881",1,32,1,4147,27,0,21,0,"2","4","3"
"882",1,43,1,4000,30,0,3,0,"2","1","3"
"883",1,47,1,4358,13,8,4,0,"2","1","3"
"884",0,20,1,0,13,3,4,0,"1","1","3"
"885",0,11,1,2966,35,0,5,0,"2","2","3"
"886",1,24,1,4744,50,0,9,0,"3","3","3"
"887",1,39,1,0,24,0,8,0,"1","3","3"
"888",0,15,1,5000,33,0,4,0,"3","1","3"
"889",1,5,1,3765,4,0,16,0,"2","4","3"
"890",0,16,1,5000,11,0,4,0,"3","1","3"
"891",1,5,1,1085,7,1,9,0,"1","3","3"
"892",0,43,1,4000,21,0,3,0,"2","1","3"
"893",0,32,1,7000,8,0,6,0,"3","2","3"
"894",0,11,1,12368,42,0,12,0,"4","4","1"
"895",1,10,1,0,10,0,11,0,"1","3","3"
"896",1,5,1,382,4,0,2,0,"1","1","3"
"897",0,6,1,1274,53,60,6,0,"1","2","3"
"898",1,39,1,3000,11,0,2,0,"2","1","3"
"899",1,49,1,11000,18,0,10,0,"4","3","2"
"900",0,46,1,6926,18,8,7,1,"3","3","3"
"901",0,5,1,3000,7,6,2,0,"2","1","3"
"902",1,34,1,9444,62,28,17,1,"4","4","1"
"903",1,28,1,24422,17,0,43,1,"4","4","1"
"904",0,49,1,0,11,7,6,0,"1","2","3"
"905",1,11,1,37,23,0,9,0,"1","3","3"
"906",1,37,1,0,15,0,9,0,"1","3","3"
"907",0,36,1,6000,100,28,5,0,"3","2","3"
"908",1,16,1,0,18,6,2,0,"1","1","3"
"909",1,13,1,13664,12,0,19,0,"4","4","1"
"910",1,6,1,9613,45,0,11,0,"4","3","2"
"911",0,29,1,24270,15,0,25,1,"4","4","1"
"912",0,46,1,0,91,0,15,0,"1","4","3"
"913",1,4,1,395,15,0,38,0,"1","4","3"
"914",0,5,1,5000,40,2,4,0,"3","1","3"
"915",1,33,1,5000,6,0,4,0,"3","1","3"
"916",1,25,1,5000,73,0,4,0,"3","1","3"
"917",0,35,1,0,22,0,46,0,"1","4","3"
"918",0,3,1,1465,5,0,19,0,"1","4","3"
"919",1,4,1,7000,7,0,6,0,"3","2","3"
"920",1,42,1,5000,100,0,4,0,"3","1","3"
"921",0,9,1,5976,65,29,5,0,"3","2","3"
"922",1,5,1,15828,44,13,28,1,"4","4","1"
"923",0,5,1,6000,13,0,5,0,"3","2","3"
"924",0,11,1,0,3,1,6,0,"1","2","3"
"925",1,26,1,9277,52,3,10,1,"4","3","2"
"926",1,5,1,5000,14,2,4,0,"3","1","3"
"927",0,5,1,701,34,0,5,0,"1","2","3"
"928",1,35,1,4000,11,0,3,0,"2","1","3"
"929",1,28,1,4000,81,0,3,0,"2","1","3"
"930",1,43,1,8928,4,0,17,0,"4","4","1"
"931",0,44,1,5000,5,0,4,0,"3","1","3"
"932",1,44,1,0,10,2,27,0,"1","4","3"
"933",0,16,1,4000,8,17,3,0,"2","1","3"
"934",0,39,1,9713,19,0,14,0,"4","4","1"
"935",0,39,1,0,45,0,9,0,"1","3","3"
"936",0,32,1,15000,5,0,14,1,"4","4","1"
"937",1,28,1,8000,19,0,7,0,"4","3","2"
"938",1,5,1,5060,12,2,24,0,"3","4","2"
"939",0,25,1,3799,42,1,5,0,"2","2","3"
"940",0,7,1,7276,11,7,14,0,"4","4","1"
"941",0,24,1,0,9,2,1,0,"1","1","3"
"942",0,9,1,7000,11,7,6,0,"3","2","3"
"943",1,5,1,7835,26,60,11,0,"4","3","2"
"944",1,28,1,7365,43,0,9,0,"4","3","2"
"945",0,11,1,6000,18,21,5,0,"3","2","3"
"946",0,6,1,1493,11,0,5,0,"1","2","3"
"947",0,32,1,5000,7,5,4,0,"3","1","3"
"948",1,25,1,6864,28,0,15,0,"3","4","2"
"949",1,4,1,4643,7,7,14,0,"3","4","2"
"950",1,44,1,1489,76,2,2,0,"1","1","3"
"951",0,35,1,4000,34,0,3,0,"2","1","3"
"952",1,17,1,0,5,0,7,0,"1","3","3"
"953",0,19,1,6000,20,0,5,0,"3","2","3"
"954",1,10,1,0,5,0,6,0,"1","2","3"
"955",0,35,1,12579,3,20,13,0,"4","4","1"
"956",1,19,1,0,12,30,6,0,"1","2","3"
"957",1,21,1,79,20,0,5,0,"1","2","3"
"958",1,5,1,3549,37,1,14,0,"2","4","3"
"959",1,5,1,478,6,9,27,0,"1","4","3"
"960",1,29,1,4030,34,0,16,0,"2","4","3"
"961",0,5,1,4310,17,13,5,0,"2","2","3"
"962",1,35,1,4000,22,0,3,0,"2","1","3"
"963",0,10,1,0,23,0,14,0,"1","4","3"
"964",0,39,1,0,100,0,6,0,"1","2","3"
"965",1,10,1,7610,24,0,10,0,"4","3","2"
"966",0,5,1,3000,11,0,2,0,"2","1","3"
"967",0,12,1,6000,12,0,5,0,"3","2","3"
"968",0,5,1,5000,11,10,4,0,"3","1","3"
"969",1,26,1,3978,29,0,4,0,"2","1","3"
"970",1,5,1,0,80,0,2,0,"1","1","3"
"971",1,4,1,1405,12,0,4,0,"1","1","3"
"972",1,32,1,6000,3,3,5,0,"3","2","3"
"973",0,4,1,0,10,0,7,0,"1","3","3"
"974",1,43,1,5121,9,0,14,0,"3","4","2"
"975",1,7,1,0,9,0,12,0,"1","4","3"
"976",1,44,1,4000,17,0,3,0,"2","1","3"
"977",1,11,0,0,27,0,5,0,"1","2","3"
"978",1,36,1,0,20,6,11,0,"1","3","3"
"979",0,32,1,6188,38,0,29,0,"3","4","2"
"980",0,13,1,4000,22,0,3,0,"2","1","3"
"981",1,43,1,16832,64,0,21,0,"4","4","1"
"982",1,46,1,4719,45,0,6,0,"3","2","3"
"983",0,32,1,4793,100,1,10,1,"3","3","3"
"984",0,2,1,4690,12,1,6,0,"3","2","3"
"985",0,10,1,16000,56,0,15,0,"4","4","1"
"986",1,48,1,7000,8,1,6,0,"3","2","3"
"987",1,15,1,0,87,0,14,0,"1","4","3"
"988",0,5,1,10000,79,10,9,1,"4","3","2"
"989",1,44,1,6309,14,5,8,0,"3","3","3"
"990",1,44,1,4000,31,0,3,0,"2","1","3"
"991",1,18,1,0,100,11,7,0,"1","3","3"
"992",0,5,1,4000,9,0,3,0,"2","1","3"
"993",0,10,1,0,1,2,11,0,"1","3","3"
"994",0,17,1,8080,24,0,9,0,"4","3","2"
"995",1,19,1,4953,6,2,41,0,"3","4","2"
"996",1,16,1,0,1,18,3,0,"1","1","3"
"997",0,12,1,3000,37,6,2,0,"2","1","3"
"998",1,2,1,5702,10,9,12,0,"3","4","2"
"999",0,38,1,0,11,0,4,0,"1","1","3"
"1000",1,32,1,5000,39,2,4,0,"3","1","3"
"1001",0,7,1,0,65,0,15,0,"1","4","3"
"1002",1,46,1,0,18,0,2,0,"1","1","3"
"1003",1,10,1,0,81,0,3,0,"1","1","3"
"1004",1,48,1,0,12,0,3,0,"1","1","3"
